id,title,description,link,image_link,availability,price,brand,identifier_exists,
SDH7362-256,Shaye Hydrangea Porcelain Box,Why settle for just functional when you can have fabulous? Add a standout single box to the bedside table or collect a coterie for an over-the-top vanity display. Expertly crafted in cast pewter and hand-painted in a sophisticated palette by our artisans - each Shaye Hydrangea Porcelain Box is a sight to behold. Finished in 18K gold with a romantic blossom perched atop a field of richly hued porcelain - you’ll find the vessels to be just as precious as the treasures they hold.,https://www.jaystrongwater.com/boxes/shaye-hydrangea-porcelain-box-sdh7362-256,https://www.jaystrongwater.com/img/product/SDH7362-256_1-Z.jpg?fv=3FF8FED83C1E40902D0AA0B312579AEE-56119,In Stock,395,Jay Strongwater,no,
SJ9215-256,I Charm,Whether your name is Alice - Betty - Carol or Zoe - we have a charm just for you. In our first collection of alphabet charms - all 26 letters have been individually carved with delicate leaves and flowers woven around antique-inspired letters finished in 18K gold. Of course - the backs are just as beautiful as the fronts: On the I Charm - you’ll find a sweet jeweled flower. Each one is beautifully packaged in a fine jeweler’s box for gift-giving perfection.,https://www.jaystrongwater.com/chains-charms/i-charm-sj9215-256,https://www.jaystrongwater.com/img/product/SJ9215-256_1-Z.jpg?fv=E252703579DE6EDE584D411709213CC3-42085,In Stock,95,Jay Strongwater,no,
SJ9151-256,FLOWER CHARM,Lovely cherry blossom charm - a perfect gift for a special someone. Handmade in our New York workshop. ,https://www.jaystrongwater.com/chains-charms/flower-charm-sj9151-256,https://www.jaystrongwater.com/img/product/SJ9151-256_web-Z.jpg?fv=CD3E768F39555685DB49E671216FF2F9-65012,In Stock,125,Jay Strongwater,no,
SJ9230-256,X Charm,Whether your name is Alice - Betty - Carol or Zoe - we have a charm just for you. In our first collection of alphabet charms - all 26 letters have been individually carved with delicate leaves and flowers woven around antique-inspired letters finished in 18K gold. Of course - the backs are just as beautiful as the fronts: On the X Charm - you’ll find a sweet jeweled flower. Each one is beautifully packaged in a fine jeweler’s box for gift-giving perfection.,https://www.jaystrongwater.com/chains-charms/x-charm-sj9230-256,https://www.jaystrongwater.com/img/product/SJ9230-256_1-Z.jpg?fv=C4F57286CF52A16B89EF400A839F40E2-46194,In Stock,95,Jay Strongwater,no,
SPF5801-284,Natalie Orchid 5inx7in Frame,Inspired by painted orchid flowers found on navy and white Chinese porcelains - we have carved a delicate branch of orchids gently swaying over the Natalie frame. Some petals shaded in hand-painted cream to cobalt enamels while others are fully hand-set with crystals and set against the translucent navy enameled frame. With our signature - enameled metal back plate and kickstand – this frame is truly beautiful from any view. Natalie Orchid 5”x7” Frame stands vertically or horizontally. Masterfully crafted at the Jay Strongwater Rhode Island workshop.,https://www.jaystrongwater.com/view-all-frames/natalie-orchid-5-x7-frame-spf5801-284,https://www.jaystrongwater.com/img/product/SPF5801-284_1-Z.jpg?fv=2FC5CC76FA87CDB6140670E38F216171-74148,In Stock,1400,Jay Strongwater,no,
SPF5826-269,Pauline Chrysanthemum 5in x 7in Frame,Our Pauline Chrysanthemum 5in x 7in Frame stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal and pearl hues.,https://www.jaystrongwater.com/view-all-frames/pauline-chrysanthemum-5-x-7-frame-spf5826-269,https://www.jaystrongwater.com/img/product/SPF5826-269_1-Z.jpg?fv=E44F9FCA79D906D6312742F3389967D2-148919,In Stock,6000,Jay Strongwater,no,
SJ9228-256,V Charm,Whether your name is Alice - Betty - Carol or Zoe - we have a charm just for you. In our first collection of alphabet charms - all 26 letters have been individually carved with delicate leaves and flowers woven around antique-inspired letters finished in 18K gold. Of course - the backs are just as beautiful as the fronts: On the V Charm - you’ll find a sweet jeweled flower. Each one is beautifully packaged in a fine jeweler’s box for gift-giving perfection.,https://www.jaystrongwater.com/chains-charms/v-charm-sj9228-256,https://www.jaystrongwater.com/img/product/SJ9228-256_1-Z.jpg?fv=6496FB5617E9490C95B60E39D2143E91-40667,In Stock,95,Jay Strongwater,no,
SJ9184-212,BUDDHA CHARM,Lovely Buddha charm - a perfect gift for a special someone. Handmade in our New York workshop. ,https://www.jaystrongwater.com/chains-charms/buddha-charm-sj9184-212,https://www.jaystrongwater.com/img/product/SJ9184-212_1-Z.jpg?fv=905E6725DF635C56A23F37C0BD5389BC-49140,In Stock,95,Jay Strongwater,no,
SJ9150-250,PRESENT CHARM,Be brilliant - be beautiful - be jeweled with Jay's original - distinctive charm designs. Hand-enameled and hand-set with Swarovski® crystals - the Felicity Present Charm is sure to add a little sparkle to your life,https://www.jaystrongwater.com/chains-charms/present-charm-sj9150-250,https://www.jaystrongwater.com/img/product/SJ9150-250_1-Z.jpg?fv=9C3F11FD460B9961070F59164A6C3F42-65025,In Stock,125,Jay Strongwater,no,
SPF5841-289,Regina Floral & Vine 8in x 10in Frame, Inspired by historic fabric patterns - the exotic leaves and flowers wrap around the Regina Floral & Vine Frame painted with fifteen colors of enamel – from Sultry Wine to Oriental Green. Hand-set with hundreds of sparkling Swarovski crystals in shades of Topaz - Olivine and Indian Pink. Each frame casted in pewter at our Rhode Island foundry and finished in 14K gold. Painting and stone setting at the Jay Strongwater Rhode Island workshop. As beautiful in the back as the front with a floral kick-stand and striped back plate. This frame only stands vertically. ,https://www.jaystrongwater.com/view-all-frames/regina-floral-vine-8-x-10-frame-spf5841-289,https://www.jaystrongwater.com/img/product/SPF5841-289_1-Z.jpg?fv=73B957AEF67A468A1040D07A2B40C192-107538,In Stock,3200,Jay Strongwater,no,
SDH1829-280,Terence Stag Figurine - Natural,The magnificent centerpiece of our new Highland Collection. The grandeur of our Terence Stag Figurine is brought to life as he is first molded in clay - then sculpted in pewter - and finished in 18K gold. Our artisans in Rhode Island apply layers of translucent enamel and hand-set more than 900 crystals along his tufted fur. Limited edition of 350.,https://www.jaystrongwater.com/view-all-figurines/terence-stag-figurine-natural-sdh1829-280,https://www.jaystrongwater.com/img/product/SDH1829-280_1-Z.jpg?fv=721677EDF10FD7152F614757FFB1AD3C-65481,In Stock,6500,Jay Strongwater,no,
SPF5100-450,Patricia 3in x 4in Frame (Jay's First Frame),The frame that started it all: “Patricia - ” named after Jay’s mother. With an antiqued finish on hand-cast pewter - the Patricia 3in x 4in Frame is intricately set with more than 1000 Swarovski® crystals - and features a signature all-metal backplate and kickstand.,https://www.jaystrongwater.com/view-all-frames/patricia-3-x-4-frame-jay-s-first-frame-spf5100-450,https://www.jaystrongwater.com/img/product/SPF5100-450_1-Z.jpg?fv=7614A7E1338F3D961370E24E0F924BE9-144184,In Stock,895,Jay Strongwater,no,
SPF5843-230,Theo Bejeweled 8in x 10in Frame,Crafted of pewter with a 14K matte gold finish - the Theo Bejeweled 8in x 10in Frame is a treasure inspired by the sea. Hand-enameled and hand-set with Swarovski’s finest large - faceted crystal stones in shades of white opal - aquamarine - and light azure in New York and Rhode Island.,https://www.jaystrongwater.com/view-all-frames/theo-bejeweled-8-x-10-frame-spf5843-230,https://www.jaystrongwater.com/img/product/SPF5843-230_1-Z.jpg?fv=BB6D1270FCDA374EDCF399543D0C913B-86533,In Stock,1400,Jay Strongwater,no,
SDH7365-280,Seymour Owl Porcelain Box,With his 14K gold feathers - you’d be wise to let this smart little fellow roost on your bedside or vanity table. Add a standout single box to the bedside table or collect a coterie for an over-the-top vanity display. Expertly crafted in cast pewter and hand-painted in a sophisticated palette by our artisans - each Seymour Owl Porcelain Box is a sight to behold. Finished in gold atop a field of richly hued porcelain - you’ll find the vessel to be just as precious as the treasures it holds.,https://www.jaystrongwater.com/highland/seymour-owl-porcelain-box-sdh7365-280,https://www.jaystrongwater.com/img/product/SDH7365-280_1-Z.jpg?fv=065384DD0133AB281E6789030A7D48B2-42734,In Stock,225,Jay Strongwater,no,
SPF5830-248,Leonard Pave Corner 4in x 6in Frame,Loved ones always look that much lovelier in our Leonard Pave Corner 4in x 6in Frame. Forged in metals - painted by artisans with vibrant golden-topaz enamels - and sparkling with Swarovski® crystal corners - pick a bouquet of Classic frame colors for standout style.,https://www.jaystrongwater.com/classics/leonard-pave-corner-4-x-6-frame-spf5830-248,https://www.jaystrongwater.com/img/product/SPF5830-248_1-Z.jpg?fv=B1D631C5DFF84E5096B8D429D7656855-55544,In Stock,325,Jay Strongwater,no,
SPF5846-287,Blaine Tiger's Eye 3in x 5in Frame,Place family photos in these modern frames featuring precious stones from our jewelry workbench. Each Blaine Tiger’s Eye 3in x 5in Frame begins with a large chunk of genuine tiger’s eye that is finely shaped and polished by hand. The cabochons are held in place by hammered metal corners and back with an 18K gold finish. Due to the natural material - each design is truly one of a kind. Frames stand vertically or horizontally. Imported stones; all metal from Rhode Island.,https://www.jaystrongwater.com/highland/blaine-tiger-s-eye-3-x-5-frame-spf5846-287,https://www.jaystrongwater.com/img/product/SPF5846-287_1-Z.jpg?fv=4A1FF69B148AFDCFC473B1FCA9F663FA-48160,In Stock,1000,Jay Strongwater,no,
SPF5512-296,Laetitia Stone Edge 8in x 10in Frame,The Laetitia Stone Edge 8in x 10in Frame from our Classics Collection gets a makeover - dressed in elegant platinum gray edged with 24K-gold-coated - faceted crystals.,https://www.jaystrongwater.com/view-all-frames/laetitia-stone-edge-8-x-10-frame-spf5512-296,https://www.jaystrongwater.com/img/product/SPF5512-296_1-Z.jpg?fv=31F50A49F156EDE1ACDA83FE46ACA9E1-97011,In Stock,1100,Jay Strongwater,no,
SDH2307-229,Sophie Hydrangea Glass Bowl,Our artistry shines with this gorgeous garland of jeweled hydrangeas wrapping around the leaf green glass bowl with a ring of leaves at the base. The Sophie Hydrangea Bowl has been hand-painted in a soft palette of pale pink and lavender enamels and hand-set with shades of Rose - Amethyst and Peridot Swarovski crystals. The glass bowl itself was mouth-blown in speckled glass in Portugal. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each bowl. A beautiful statement on its own or equally elegant when filled with fruits. ,https://www.jaystrongwater.com/flora-fauna/sophie-hydrangea-glass-bowl-sdh2307-229,https://www.jaystrongwater.com/img/product/SDH2307-229_1-Z.jpg?fv=E803C82E5089C39B9AA1784A0684BC04-75499,In Stock,3000,Jay Strongwater,no,
SDH1859-280,Anderson Blue Jay on Branch Figurine,Artistry and passion surround all our designs. The initial sketch of our blue jay figurine is translated into carved clay - to capture each feather and blossom in dimensional detail. This finished clay model is separated to create 10 molds for casting in pewter and finishing in 14K gold. After carefully fitting the cast pieces together - our skilled artisans spend a full day painting and hand-setting the crystals to complete each figurine.,https://www.jaystrongwater.com/flora-fauna/anderson-blue-jay-on-branch-figurine-sdh1859-280,https://www.jaystrongwater.com/img/product/SDH1859-280_1-Z.jpg?fv=EEF437584BD1B053690B582D4402EFCE-97542,In Stock,3400,Jay Strongwater,no,
SPF5807-289,Margery Tulip 5in x 7in Frame,Garland-engraved frames are graced with bejeweled floral stems. Tulips - lilies - and carnations delicately flourish in vivid enamels and shimmering crystals.,https://www.jaystrongwater.com/view-all-frames/margery-tulip-5-x-7-frame-spf5807-289,https://www.jaystrongwater.com/img/product/SPF5807-289_1-Z.jpg?fv=1AEE5C943A640514C50E9375264BE74E-91214,In Stock,1600,Jay Strongwater,no,
SPF5779-232,Alden Crystal Chevron 8in x 10in Frame,Made to match with our Luminous Collection - the cast metal Alden Crystal Chevron 8in x 10in Frame is finished in gold - and hand-enameled and set with Swarovski® crystals by skilled artisans in New York. Beautiful in any setting.,https://www.jaystrongwater.com/view-all-frames/alden-crystal-chevron-8-x-10-frame-spf5779-232,https://www.jaystrongwater.com/img/product/SPF5779-232_1-Z.jpg?fv=A3B3E4D8A2E3E78E856EB871E68A82FA-103861,In Stock,1875,Jay Strongwater,no,
SCB8078-273,Monroe Lip Compact, Show them how much you love them with our jeweled Monroe Lip Compact! Luscious red enameled lips with Ruby crystals from Swarovski pave set on a jet black enameled compact.  Gently push the jeweled button closure and reveal two mirrors to make sure you always look gorgeous.,https://www.jaystrongwater.com/pop-life/monroe-lip-compact-scb8078-273,https://www.jaystrongwater.com/img/product/SCB8078-273_small-Z.jpg?fv=9C5FE703AE6E0A6E6683097AA15A1988-76482,In Stock,175,Jay Strongwater,no,
SDH1859-280,Anderson Blue Jay on Branch Figurine,Artistry and passion surround all our designs. The initial sketch of our blue jay figurine is translated into carved clay - to capture each feather and blossom in dimensional detail. This finished clay model is separated to create 10 molds for casting in pewter and finishing in 14K gold. After carefully fitting the cast pieces together - our skilled artisans spend a full day painting and hand-setting the crystals to complete each figurine.,https://www.jaystrongwater.com/highland/anderson-blue-jay-on-branch-figurine-sdh1859-280,https://www.jaystrongwater.com/img/product/SDH1859-280_1-Z.jpg?fv=EEF437584BD1B053690B582D4402EFCE-97542,In Stock,3400,Jay Strongwater,no,
